rest_index,rest_name,locality,cost_for_two,rating,votes,cuisines
78,Fabelle Chocolate Boutique - ITC Gardenia,ITC Gardenia,"1,250",4.5,239,"['Desserts', 'Ice Cream', 'Beverages']"
79,Fire Station,Electronic City,"1,200",4.5,973,"['Continental', 'Mexican', 'Burger', 'Desserts', 'Italian', 'Pizza', 'North Indian', 'Chinese']"
80,Karavalli - The Gateway Hotel,"The Gateway Hotel, Residency Road","3,500",4.5,682,"['Mangalorean', 'Konkan', 'Seafood', 'Kerala']"
81,Hakuna Matata,JP Nagar,"1,200",4.5,2869,"['North Indian', 'Asian', 'Seafood', 'Chinese']"
82,Bloomsbury's Global Kitchen & Bakehouse,Whitefield,900,4.5,761,"['Cafe', 'Salad', 'Italian', 'American', 'Bakery', 'Beverages']"
83,The Asian Curry House,"Mantri Square, Malleshwaram","1,000",4.5,800,"['Vietnamese', 'Thai', 'Burmese', 'Japanese']"
84,Mahjong Room - WelcomHotel Bengaluru,WelcomHotel,"1,200",4.5,156,['Chinese']
85,Veena Stores,Malleshwaram,150,4.5,2431,['South Indian']
86,Smoor,Indiranagar,900,4.5,1752,"['Desserts', 'Cafe', 'Beverages']"
87,Vanilla Sky,HSR,"1,200",4.5,1037,"['Chinese', 'Continental', 'North Indian', 'Finger Food']"
88,Brew and Barbeque - A Microbrewery Pub,"Soul Space Arena Mall, Marathahalli","1,400",4.5,6064,"['Continental', 'North Indian', 'BBQ', 'Steak']"
89,Stoner,Koramangala 5th Block,500,4.5,2671,"['Ice Cream', 'Cafe', 'Pizza', 'Burger', 'Desserts', 'Beverages']"
90,Big Wong XL,Koramangala 5th Block,"1,400",4.5,735,"['Chinese', 'Sushi', 'Asian', 'Thai']"
91,Buff Buffet Buff,"BluPetal Hotel, Koramangala","1,500",4.5,3229,"['North Indian', 'Chinese', 'Continental', 'Thai', 'Salad']"
92,Bengaluru Cafe,Jayanagar,150,4.5,146,['South Indian']
93,Polar Bear,"Varthur Main Road, Whitefield",300,4.5,61,"['Ice Cream', 'Desserts']"
94,Output Bengaluru,"Soul Space Arena Mall, Marathahalli","1,000",4.5,941,"['North Indian', 'Continental']"
95,Cloud Cafe,Nagarbhavi,700,4.5,2020,"['Cafe', 'Continental', 'American', 'Italian', 'Beverages']"
96,Avista Cafe Pizzeria,Hennur,650,4.5,514,"['Cafe', 'Italian']"
97,Dyu Art Cafe,Koramangala 5th Block,800,4.5,3892,"['Cafe', 'Italian', 'Fast Food']"
98,1131 Bar + Kitchen,Indiranagar,"1,500",4.5,2948,"['Continental', 'Asian', 'Italian', 'North Indian']"
99,Meghana Foods,Jayanagar,600,4.5,4556,"['Biryani', 'Andhra', 'North Indian', 'Seafood']"
100,Galito's,Whitefield,"1,000",4.5,598,"['African', 'Burger', 'Desserts', 'Beverages', 'Fast Food', 'Salad']"
101,ShakesBierre,Brigade Road,"1,500",4.5,483,"['Asian', 'Continental', 'European', 'North Indian']"
102,Seven Ate Nine,HSR,700,4.5,107,"['Modern Indian', 'South Indian', 'Pizza', 'Burger', 'Rolls']"
103,Sea Rock,Seshadripuram,"1,000",4.5,519,"['Mangalorean', 'Seafood', 'South Indian', 'North Indian', 'Chinese', 'Mughlai']"
104,Sixth Avenue Cafe And Patisserie,Koramangala 5th Block,600,4.5,213,"['Cafe', 'Italian', 'Desserts']"
105,Hard Rock Cafe,St. Marks Road,"2,500",4.5,5318,"['American', 'BBQ']"
106,ASEAN - On The Edge,Barton Centre,"1,800",4.5,881,"['Asian', 'Thai']"
107,IceBreakers,Koramangala 6th Block,500,4.5,513,"['Desserts', 'Ice Cream']"
108,Prost Brew Pub,Koramangala 4th Block,"1,800",4.5,7991,"['American', 'Continental', 'North Indian', 'Salad']"
109,eat.fit,HSR,500,4.5,1260,"['Healthy Food', 'North Indian', 'Biryani', 'Continental', 'Desserts']"
110,Market Table,Koramangala 5th Block,900,4.5,575,"['Cafe', 'Continental', 'Mediterranean', 'Beverages']"
111,Feast - Sheraton Grand Bengaluru Whitefield Hotel &...,"Sheraton Grand Bengaluru, Whitefield","2,500",4.5,530,"['Continental', 'Asian', 'South Indian', 'North Indian']"
112,Café Felix,"1 MG Road Mall, MG Road","1,700",4.5,735,"['American', 'Cafe', 'Continental']"
113,Aligarh House,HSR,400,4.5,631,"['North Indian', 'Biryani', 'Awadhi', 'Mughlai']"
114,Shao - Radisson Blu,"Radisson Blu, Marathahalli","3,000",4.5,315,"['Thai', 'Japanese', 'Chinese']"
115,Arbor Brewing Company,Brigade Road,"2,000",4.5,8455,"['American', 'Continental']"
116,Rolls & Bowls,Brookefield,250,4.5,157,"['Rolls', 'Chinese']"
117,Karma Kaapi,Jayanagar,250,4.5,192,"['Beverages', 'Tea']"
118,Chinita Real Mexican Food,Koramangala 5th Block,"1,200",4.5,773,['Mexican']
119,Alba - JW Marriott Bengaluru,"JW Marriott Bengaluru, Lavelle Road","4,000",4.5,582,['Italian']
120,Mavalli Tiffin Room (MTR),Basavanagudi,250,4.5,2939,['South Indian']
121,Olive Bar And Kitchen,Richmond Road,"1,800",4.5,2234,"['Mediterranean', 'European', 'Salad']"
122,Chai Days,Indiranagar,200,4.5,146,"['Cafe', 'Tea', 'Beverages', 'Fast Food']"
123,Sharief Bhai,Koramangala 5th Block,700,4.5,1657,"['Mughlai', 'Biryani']"
124,Mudpipe Cafe,BTM,900,4.5,1894,"['Cafe', 'Continental', 'Burger']"
125,Simon Says Brew Works,Koramangala 5th Block,"1,400",4.5,2234,"['Continental', 'American', 'Italian', 'Modern Indian', 'Pizza', 'Burger']"
126,Pasta Street,Indiranagar,"1,300",4.5,1726,"['Italian', 'Pizza', 'Salad']"
127,"3B's - Buddies, Bar & Barbecues",Marathahalli,"1,100",4.5,1962,"['North Indian', 'Mediterranean', 'European', 'BBQ']"
128,XO Belgian Waffle,BTM,400,4.5,583,"['Desserts', 'Beverages']"
129,Kanua,Sarjapur Road,"1,400",4.4,899,"['Konkan', 'Mangalorean', 'Seafood']"
130,Matsuri - The Chancery Hotel,"The Chancery Hotel, Lavelle Road","1,800",4.4,188,['Japanese']
131,Le Arabia,Basaveshwara Nagar,800,4.4,1037,"['North Indian', 'Mughlai']"
132,RockSalt,St. Marks Road,"1,900",4.4,513,['Modern Indian']
133,Mamagoto,Indiranagar,"1,600",4.4,2596,"['Asian', 'Thai', 'Chinese', 'BBQ', 'Momos']"
134,Mimansa @ Foxtrot,Koramangala 3rd Block,"1,000",4.4,193,['Cafe']
135,The Flying Trapeze,Koramangala 5th Block,"1,500",4.4,124,"['Continental', 'North Indian', 'Chinese', 'Modern Indian', 'Asian']"
136,Fava,UB City,"1,200",4.4,2070,"['Healthy Food', 'Mediterranean', 'Desserts', 'Italian', 'Pizza', 'Salad', 'Kebab']"
137,Thai Chy,Indiranagar,"1,200",4.4,497,"['Thai', 'Asian', 'Indonesian']"
138,Teburu,Kalyan Nagar,800,4.4,214,"['Asian', 'Chinese', 'Japanese', 'BBQ']"
139,The Bundle Co.,MG Road,700,4.4,240,"['Burger', 'Continental', 'Italian', 'Beverages']"
140,Sigree Global Grill,Kalyan Nagar,"1,400",4.4,1131,"['Rajasthani', 'Gujarati', 'North Indian']"
141,Haute,Indiranagar,"1,200",4.4,130,"['Continental', 'European', 'Asian', 'Seafood', 'Spanish']"
142,Mooch Marod,Whitefield,350,4.4,511,['North Indian']
143,Oh! Calcutta,Church Street,"1,200",4.4,1157,"['Bengali', 'Seafood']"
144,Malleshwaram Dosa Corner,Malleshwaram,120,4.4,124,['South Indian']
145,Salt - Indian Restaurant - Bar & Grill,"VR Bengaluru, Whitefield","1,500",4.4,2096,['North Indian']
146,Masala Klub - The Taj West End,"The Taj West End, Race Course Road","4,000",4.4,311,"['North Indian', 'South Indian']"
147,Salvadores,MG Road,"2,000",4.4,200,"['Mediterranean', 'Continental', 'French', 'Italian']"
148,Maravanthe,Indiranagar,"1,000",4.4,728,"['Seafood', 'Mangalorean']"
149,Kaapi Katte,Rajarajeshwari Nagar,150,4.4,559,"['Beverages', 'South Indian', 'Fast Food']"
150,Taiki,Indiranagar,"1,200",4.4,165,"['Japanese', 'Korean', 'Thai', 'Asian', 'Sushi', 'Desserts']"
151,YORK St.,Koramangala 5th Block,700,4.4,977,"['Cafe', 'European', 'Continental']"
152,Third Wave Coffee Roasters,Koramangala 4th Block,800,4.4,1242,"['Cafe', 'Continental', 'Desserts']"
153,Pot-O-Noodles,Koramangala 4th Block,800,4.4,205,"['Chinese', 'Asian', 'Japanese']"
154,Once Upon A Flame,HSR,"1,200",4.4,2122,"['Steak', 'Continental', 'Burger', 'BBQ']"
155,The Himalayan,Koramangala 5th Block,"1,200",4.4,339,['Korean']
156,Hae Kum Gang,Brigade Road,"1,100",4.4,1218,"['Korean', 'Chinese', 'Japanese']"
157,Art of Delight,Residency Road,400,4.4,1923,"['Ice Cream', 'Desserts', 'Beverages']"
158,Matteo Coffea,Church Street,600,4.4,2662,['Cafe']
159,PurpleBasil.in,Indiranagar,500,4.4,461,"['Healthy Food', 'Desserts']"
160,Enchanted Garden,Whitefield,"1,400",4.4,533,"['North Indian', 'Continental', 'Italian', 'Cafe', 'Pizza', 'Finger Food']"
161,Le Casse Croûte,Thippasandra,800,4.4,601,"['Fast Food', 'Sandwich']"
162,Millers 46,Vasanth Nagar,"1,100",4.4,2288,"['American', 'Continental', 'Steak']"
163,Raghavendra Tiffin,HSR,150,4.4,249,['South Indian']
164,Melange - Radisson Blu,"Radisson Blu, Marathahalli","2,700",4.4,808,"['North Indian', 'Continental', 'Chinese', 'South Indian']"
165,Sri Laxmi Venkateshwara Coffee Bar,Banashankari,100,4.4,349,['South Indian']
166,Chavadi,Bannerghatta Road,"1,200",4.4,2296,"['Continental', 'North Indian', 'Pizza', 'Italian']"
167,Pot-O-Noodles,Indiranagar,800,4.4,112,"['Chinese', 'Asian', 'Japanese']"
168,Gods Own Cafe,Koramangala 7th Block,300,4.4,384,"['South Indian', 'Kerala', 'Seafood']"
169,Myu Bar at Gilly's Redefined,"Gilly's Redefined, Koramangala 4th Block","1,200",4.4,1295,"['American', 'North Indian', 'Pizza', 'Finger Food', 'Continental', 'Italian']"
170,The Old Fashioned Bar,Koramangala 6th Block,"1,000",4.4,644,"['Finger Food', 'North Indian', 'Continental']"
171,The Creek - The Den Bengaluru,"The Den, Whitefield","2,000",4.4,399,"['North Indian', 'Continental', 'Chinese']"
172,JW Kitchen - JW Marriott Bengaluru,"JW Marriott Bengaluru, Lavelle Road","2,200",4.4,2155,"['North Indian', 'Continental', 'Italian']"
173,Shizusan Shophouse & Bar,Whitefield,"1,800",4.4,1329,"['Asian', 'Japanese', 'Vietnamese', 'Korean', 'Chinese', 'Thai']"
174,Le Gateau - The Cake Shop,Old Airport Road,600,4.4,547,"['Desserts', 'Bakery']"
175,TRIGEREATO,Koramangala 8th Block,700,4.4,106,"['Cafe', 'Continental', 'Beverages']"
176,Tree Tops Bar & Kitchen,"Hotel Southern Star, Lavelle Road","1,000",4.4,180,"['North Indian', 'Chinese', 'Continental', 'Italian']"
177,Hari Super Sandwich,Jayanagar,200,4.4,1843,"['Fast Food', 'Street Food']"
178,GMT - Gelateria Montecatini Terme,Indiranagar,300,4.4,285,"['Desserts', 'Ice Cream']"
179,"Lush - Renaissance Hotel, Bengaluru","Renaissance Hotel, Race Course Road","1,200",4.4,444,"['North Indian', 'Continental']"
180,Food Coma,Indiranagar,800,4.4,78,"['Continental', 'North Indian', 'Chinese']"
181,Brahma Brews,JP Nagar,"1,400",4.4,530,"['Continental', 'South Indian', 'Finger Food', 'Pizza', 'Seafood']"
182,Sree Renukambha Bidadi Thatte Idli,Mysore Road,100,4.4,71,['South Indian']
183,Cirkus,HSR,"1,400",4.4,434,"['North Indian', 'Continental', 'Fast Food', 'Beverages', 'Pizza']"
184,Poonam Sweets,Banashankari,150,4.4,369,['Mithai']
185,Foxtrot,Marathahalli,"1,200",4.4,1223,"['North Indian', 'Chinese', 'Continental', 'Momos']"
186,Shiro,UB City,"3,000",4.4,2252,"['Japanese', 'Asian']"
187,Nasi And Mee,Koramangala 4th Block,"1,000",4.4,2420,"['Malaysian', 'Thai', 'Singaporean', 'Asian', 'Chinese', 'Momos']"
188,Delhi Highway,Indiranagar,"1,500",4.4,3520,"['North Indian', 'Mughlai']"
189,GMT - Gelateria Montecatini Terme,Lavelle Road,300,4.4,71,"['Desserts', 'Ice Cream']"
190,Sri Raghavendra Stores,Malleshwaram,100,4.4,634,['South Indian']
191,The Yellow Submarine,Bannerghatta Road,"1,200",4.4,2190,"['Continental', 'North Indian', 'Chinese', 'Pizza', 'Thai']"
192,Kazé,Lavelle Road,"3,000",4.4,902,"['Asian', 'Japanese', 'Thai']"
193,OKI,Kammanahalli,"1,200",4.4,438,"['Asian', 'European', 'Italian', 'Korean', 'Malaysian', 'Thai', 'Vietnamese', 'Chinese']"
194,Black Deer,Rajarajeshwari Nagar,350,4.4,85,"['Beverages', 'Ice Cream', 'Desserts']"
195,Loft,HSR,700,4.4,844,"['Cafe', 'Burger', 'Pizza', 'Sandwich']"
196,Siddiqu Kabab Center,Richmond Road,250,4.4,187,"['Kebab', 'Rolls']"
197,Bubblewrap Waffle Co.,Jayanagar,400,4.4,368,"['Desserts', 'Beverages']"
198,Vidyarthi Bhavan,Basavanagudi,150,4.4,4500,['South Indian']
199,Mumbai Tiffin,HSR,400,4.4,1328,['North Indian']
200,The Konkan - Seafood Restaurant,St. Marks Road,850,4.4,222,"['Seafood', 'Konkan', 'Mangalorean']"
201,Bombay Brasserie,Indiranagar,"1,800",4.4,1932,['Modern Indian']
202,Soda Bottle Opener Wala,Lavelle Road,"1,300",4.4,3761,"['Parsi', 'North Indian']"
203,Foxtrot - House of Subculture,Koramangala 3rd Block,"1,000",4.4,404,"['Cafe', 'American', 'Asian', 'North Indian']"
204,Secret Of Bangalore,Rajarajeshwari Nagar,"1,200",4.4,721,"['North Indian', 'South Indian', 'Continental', 'Asian', 'Desserts']"
205,Makers of Milkshakes,Koramangala 5th Block,400,4.4,65,['Beverages']
206,Sotally Tober,Koramangala 4th Block,"1,200",4.4,4181,"['Asian', 'Burger', 'Pizza', 'Chinese', 'Finger Food']"
207,La Casa Brewery And Kitchen,Sarjapur Road,"1,500",4.4,1517,"['Finger Food', 'Continental', 'Seafood']"
208,Jalsa Gold,"D and N Enterprises, Marathahalli","1,300",4.4,3529,"['North Indian', 'Mughlai', 'Italian']"
209,Café Kaffea,Vijay Nagar,600,4.4,228,"['Cafe', 'Continental', 'Beverages']"
210,Float,"D and N Enterprises, Marathahalli","1,500",4.4,3168,"['North Indian', 'Japanese']"
211,OPUS Club,"OPUS, Sarjapur Road","1,900",4.4,1610,"['Continental', 'Italian', 'North Indian', 'Mexican']"
212,Red Rhino,Whitefield,"1,700",4.4,2004,"['Continental', 'Mediterranean', 'South Indian', 'North Indian', 'Asian']"
213,S N Refreshments,JP Nagar,100,4.4,669,['South Indian']
214,Sidewalk - The Garden Bar,Marathahalli,"1,300",4.4,3143,"['North Indian', 'Continental', 'Chinese', 'Thai']"
215,Deja Vu Resto Bar,"Gopalan Innovation Mall, Bannerghatta",900,4.4,2542,"['North Indian', 'Italian']"
216,Sly Granny - The Community House,Indiranagar,"2,500",4.4,1000,"['Modern Indian', 'European', 'American']"
217,Blue Ginger - The Taj West End,"The Taj West End, Race Course Road","3,200",4.4,520,['Vietnamese']
218,Dhaba - Estd 1986 Delhi,Indiranagar,"1,500",4.4,1569,"['North Indian', 'Mughlai', 'Desserts']"
219,Lavonne,Indiranagar,800,4.4,1147,"['Cafe', 'Desserts']"
220,Farzi Cafe,UB City,"1,500",4.4,2451,['Modern Indian']
221,Al Amanah Cafe,Kammanahalli,300,4.4,1518,"['Middle Eastern', 'Fast Food', 'Rolls']"
222,Choco Cheese,BTM,300,4.4,63,"['Desserts', 'Beverages']"
223,The Roastery,Kalyan Nagar,500,4.4,176,['Cafe']
224,Ssaffron - Shangri-La Hotel,"Shangri-La Hotel, Vasanth Nagar ","3,000",4.4,758,['North Indian']
225,Hotel Tom's Restaurant,Richmond Road,"1,000",4.4,730,"['Mangalorean', 'Seafood', 'Chinese', 'North Indian']"
226,The 13th Floor,Barton Centre,"1,700",4.4,4630,"['Asian', 'North Indian', 'Thai']"
227,The Lantern Restaurant & Bar - The Ritz-Carlton...,The Ritz-Carlton,"3,500",4.4,435,['Chinese']
228,Drunkling - Sizzlers and Pub,Koramangala 5th Block,"1,000",4.4,352,"['Chinese', 'Continental', 'North Indian', 'Burger', 'Pizza', 'Seafood']"
229,Phobidden Fruit,Indiranagar,"1,100",4.4,2970,"['Vietnamese', 'Salad']"
230,Brooks and Bonds Brewery,Koramangala 5th Block,"1,600",4.4,4166,"['Continental', 'Mediterranean', 'North Indian', 'Chinese', 'Finger Food']"
231,Nevermind - Bar & Social,Indiranagar,"2,000",4.4,243,"['Continental', 'Asian', 'Modern Indian']"
232,Bombay Adda,Koramangala 7th Block,"1,100",4.4,2749,['Modern Indian']
233,Ging - Royal Orchid Central,"Royal Orchid Central, MG Road","2,000",4.4,235,['Asian']
234,The Bier Library,Koramangala 6th Block,"2,000",4.4,704,"['Continental', 'North Indian', 'Pizza', 'BBQ']"
235,Brewklyn Microbrewery,Kalyan Nagar,"2,000",4.4,2396,"['American', 'Continental', 'Pizza']"
236,Hype - Shangri-La Hotel,"Shangri-La Hotel, Vasanth Nagar ","3,000",4.4,378,['Finger Food']
237,Arena - Artisanal Brewkitchen,Indiranagar,"2,000",4.4,252,"['Sushi', 'Continental', 'Pizza', 'Italian', 'Asian']"
238,Asha Tiffins,HSR,150,4.4,319,['South Indian']
239,Punjab Bistro,Koramangala 7th Block,"1,500",4.4,501,['North Indian']
240,Shivaji Military Hotel,Jayanagar,450,4.4,2593,"['South Indian', 'Biryani']"
241,Karama Restaurant,Frazer Town,750,4.4,2989,"['Arabian', 'North Indian', 'Beverages']"
242,Wild Thyme Restaurant,Koramangala 5th Block,800,4.4,48,"['Chinese', 'Continental', 'North Indian', 'Italian', 'Seafood']"
243,Blk Plus Wht,HSR,800,4.3,217,"['Asian', 'Thai', 'North Indian']"
244,Kedia's Fun Food,Jayanagar,200,4.3,642,"['North Indian', 'Street Food', 'Juices']"
245,Rasovara,UB City,"1,400",4.3,778,"['Rajasthani', 'North Indian']"
246,Once Upon a Rooftop,Jayanagar,"1,000",4.3,1277,"['Pizza', 'Italian', 'Chinese', 'Thai']"
247,Sardarji Londonwaley,Koramangala 1st Block,450,4.3,418,"['North Indian', 'Chinese', 'Biryani']"
248,Chime - Sheraton Grand Bengaluru Whitefield Hotel &...,"Sheraton Grand Bengaluru, Whitefield","2,500",4.3,236,['Finger Food']
249,South Ruchis Square,Race Course Road,850,4.3,1071,"['North Indian', 'South Indian', 'Chinese']"
250,Mangalore Pearl - Seafood Restaurant,Frazer Town,700,4.3,1387,"['Mangalorean', 'Seafood']"
251,Teppan Japanese Grill & Sushi Bar,Ulsoor,"2,000",4.3,915,['Japanese']
252,Infinitea Tea Room & Tea Store,Indiranagar,"1,000",4.3,776,"['Continental', 'Cafe', 'Desserts', 'Salad', 'Momos']"
253,Harima,Residency Road,"2,000",4.3,675,['Japanese']
254,Rara Avis,Sahakara Nagar,"1,000",4.3,805,"['Kerala', 'North Indian', 'South Indian', 'Chinese']"
255,BITEBOX,Marathahalli,300,4.3,180,"['North Indian', 'Chinese', 'Mughlai', 'Desserts']"
256,Eating Love,Sarjapur Road,800,4.3,163,"['Cafe', 'Italian', 'Pizza']"
257,Blu Oyster,Indiranagar,"1,500",4.3,86,"['Seafood', 'Continental', 'European', 'Mediterranean']"
258,Green Onion,Residency Road,550,4.3,1198,['Chinese']
259,Sanky's Burger House,Hennur,300,4.3,345,"['Burger', 'Fast Food']"
260,By 2 Coffee,Vijay Nagar,100,4.3,314,['South Indian']
261,Hotel Nalapaka,Rajajinagar,400,4.3,700,['South Indian']
262,Somilan Steak House,Church Street,800,4.3,563,"['North Eastern', 'Asian', 'Naga', 'Steak', 'Momos']"
263,Ottimo - ITC Gardenia,ITC Gardenia,"3,000",4.3,165,"['Italian', 'Salad']"
264,BLOW,Church Street,750,4.3,983,"['Cafe', 'Continental', 'American', 'Burger']"
265,Albert Bakery,Frazer Town,150,4.3,356,"['Bakery', 'Fast Food']"
266,Hanoi - Vietnamese Cuisine,Koramangala 4th Block,"1,000",4.3,1834,['Vietnamese']
267,Dhyaana,Indiranagar,600,4.3,158,"['Cafe', 'Healthy Food', 'Fast Food', 'Beverages']"
268,The Green Path - Forgotten Food,Malleshwaram,"1,100",4.3,1152,"['North Indian', 'South Indian']"
269,Memories of China - Taj MG Road Bengaluru,"Vivanta By Taj, MG Road","3,000",4.3,459,"['Chinese', 'Momos']"
270,Arya Hungry?,Koramangala 7th Block,450,4.3,282,['North Indian']
271,Sriracha,UB City,"1,500",4.3,704,"['Thai', 'Chinese', 'Indonesian', 'Asian', 'Momos']"
272,Lincoln Bistro,New BEL Road,800,4.3,262,"['North Indian', 'Mughlai', 'Asian', 'Chinese']"
273,Tim Tai,Koramangala 5th Block,"1,400",4.3,3694,"['Chinese', 'Thai', 'Asian', 'Malaysian', 'Vietnamese', 'Sri Lankan', 'Burmese']"
274,Sagar Hotel,Rajajinagar,600,4.3,834,"['North Indian', 'Chinese', 'Street Food', 'Juices']"
275,Coffee Mechanics,HBR Layout,700,4.3,195,"['Cafe', 'Bakery', 'French', 'Jewish', 'Sandwich', 'Vegan', 'Coffee']"
276,Food Ras,Electronic City,900,4.3,1410,"['North Indian', 'Chinese', 'Japanese', 'European', 'Seafood']"
277,Cafe Kaara,Ulsoor,750,4.3,171,"['Cafe', 'Salad', 'Desserts', 'Pizza']"
278,Mama Mia!,Indiranagar,400,4.3,433,"['Desserts', 'Cafe']"
279,Based On A True Story- Bistro,Kammanahalli,800,4.3,507,"['Cafe', 'Burger', 'Italian', 'Desserts']"
280,Ayodhya Upachar,Banashankari,200,4.3,762,"['South Indian', 'North Indian', 'Chinese', 'Street Food']"
281,Edo Restaurant & Bar - ITC Gardenia,ITC Gardenia,"4,000",4.3,239,['Japanese']
282,Murphy's Brewhouse - The Paul Bangalore,"The Paul, Ring Road","1,700",4.3,2041,"['Continental', 'North Indian', 'Finger Food']"
283,Peppa Zzing,Infantry Road,800,4.3,1136,"['Cafe', 'Fast Food', 'Burger']"
284,Nando's,Indiranagar,"1,200",4.3,1251,"['Portuguese', 'Wraps', 'Burger', 'Salad']"
285,Caraway Kitchen - Conrad Bengaluru,"Conrad Bengaluru, Ulsoor","2,800",4.3,171,"['American', 'Continental', 'North Indian', 'South Indian']"
286,Japan Travel Cafe Azuki,Residency Road,400,4.3,78,"['Cafe', 'Japanese']"
287,The Marina,Indiranagar,"1,200",4.3,573,"['South Indian', 'Seafood', 'North Indian', 'Kerala', 'Continental', 'Chinese', 'Chettinad', 'Arabian']"
288,Dum Pukht Jolly Nabobs - ITC Windsor,ITC Windsor,"4,000",4.3,291,['North Indian']
289,Biryani Kitchen,"Inorbit Mall, Whitefield",450,4.3,640,['Biryani']
290,Behrouz Biryani,Bellandur,650,4.3,42,['Biryani']
291,Occasions,Koramangala 4th Block,400,4.3,200,"['Bakery', 'Desserts']"
292,Cafesta,"Ascendas Park Square, Whitefield",550,4.3,620,"['Cafe', 'Italian', 'Fast Food', 'Desserts']"
293,South Kitchen,Basavanagudi,100,4.3,279,['South Indian']
294,HVR Veg,Seshadripuram,300,4.3,103,['South Indian']
295,Prems Graama Bhojanam,Jayanagar,400,4.3,334,['South Indian']
296,The Restaurant - Coorg,Indiranagar,"1,260",4.3,519,['South Indian']
297,Enerjuvate Studio & Cafe,Koramangala 4th Block,800,4.3,483,"['Cafe', 'Continental', 'Healthy Food', 'Sandwich', 'Pizza', 'Desserts', 'Beverages']"
298,Hillstation Cafe,Hennur,500,4.3,425,['Cafe']
299,The Market - The Ritz-Carlton,The Ritz-Carlton,"3,400",4.3,621,"['North Indian', 'European', 'Thai']"
300,IDC Kitchen,Koramangala 5th Block,200,4.3,62,['South Indian']
301,Season - Adarsh Hamilton,Richmond Road,"1,200",4.3,334,"['North Indian', 'Chinese', 'South Indian', 'Continental']"
302,Bangalore Mandarin,Whitefield,"1,100",4.3,793,"['Chinese', 'Seafood']"
303,Benjarong,Ulsoor,"1,800",4.3,862,"['Thai', 'Asian']"
304,Sector 7 Café,HSR,700,4.3,1122,"['Cafe', 'Continental', 'Pizza', 'Salad']"
305,Just Shawarma,Jayanagar,300,4.3,797,"['Arabian', 'Fast Food']"
306,Connie's Restaurant & Steakhouse,Kammanahalli,"1,500",4.3,1448,"['Steak', 'Continental', 'Burger', 'American', 'BBQ', 'European', 'Salad']"
307,Skoolroom,Ulsoor,700,4.3,592,"['Cafe', 'Continental', 'Italian', 'Burger', 'Beverages']"
308,The Square - Novotel,"Novotel Bengaluru, Marathahalli","2,500",4.3,767,"['Continental', 'North Indian', 'Japanese', 'Italian']"
309,Le Jardin - The Oberoi,"The Oberoi, MG Road","3,000",4.3,698,"['European', 'Mediterranean', 'North Indian']"
310,Le Cirque Signature - The Leela Palace,"The Leela Palace, Old Airport Road","6,000",4.3,130,"['French', 'Italian']"
311,Dolci Desserts,Cunningham Road,750,4.3,661,"['Cafe', 'Desserts']"
312,Tall Blonde French,Koramangala 5th Block,400,4.3,735,['Fast Food']
313,Mahalaxmi Cool Corner,KR Puram,200,4.3,202,"['North Indian', 'Fast Food']"
314,Stoked!,Koramangala 4th Block,850,4.3,304,"['Cafe', 'Italian', 'Pizza']"
315,Dream a Dozen,JP Nagar,300,4.3,138,"['Bakery', 'Desserts']"
316,Royal Andhra Spice,"OSR Hotel, Rajarajeshwari Nagar",900,4.3,1175,"['Andhra', 'North Indian', 'Chinese']"
317,Umesh Dosa Point,Seshadripuram,150,4.3,298,['South Indian']
318,The Higher Taste,Rajajinagar,800,4.3,863,"['Pizza', 'Biryani', 'North Indian', 'South Indian']"
319,Khatta Meetha Teekha,Koramangala 6th Block,300,4.3,201,"['Street Food', 'North Indian', 'Mithai', 'Chinese', 'Beverages']"
320,Frolic,Koramangala 7th Block,200,4.3,42,"['Juices', 'Ice Cream']"
321,Mane Holige,Jayanagar,200,4.3,151,"['Mithai', 'South Indian']"
322,The Nosh House,Sarjapur Road,600,4.3,237,"['American', 'Italian', 'Bakery', 'Desserts', 'Sandwich', 'Beverages', 'Salad', 'Rolls']"
323,Manjit Da Dhaba,Frazer Town,300,4.3,790,['North Indian']
324,The Rogue Elephant,Basavanagudi,"1,000",4.3,1054,"['Desserts', 'Asian', 'Beverages']"
325,Cafe Mangii,UB City,"1,600",4.3,1056,"['Italian', 'Continental', 'Pizza']"
326,Hotel Dwarka,Basavanagudi,250,4.3,261,['South Indian']
327,The Coorg Food Co.,Kalyan Nagar,750,4.3,482,['South Indian']
328,Chai Galli,Koramangala 5th Block,450,4.3,496,"['Cafe', 'Tea', 'Street Food']"
329,Caprese - Shangri-La Hotel,"Shangri-La Hotel, Vasanth Nagar ","3,000",4.3,237,['Italian']
330,Cubbon Pavilion - ITC Gardenia,ITC Gardenia,"2,500",4.3,693,"['European', 'Continental', 'Chinese', 'Thai']"
331,JustBe Cafe,Sadashiv Nagar,"1,000",4.3,482,"['Cafe', 'Beverages', 'Healthy Food']"
332,Sakae Japanese Restaurant,Shanti Nagar,"1,400",4.3,546,['Japanese']
333,Namma Kudla,Malleshwaram,350,4.3,66,"['South Indian', 'Mangalorean']"
334,Om Sai Skanda Dosa Camp,Ulsoor,150,4.3,258,['South Indian']
335,Podi Idly,Koramangala 6th Block,250,4.3,665,['South Indian']
336,Uppercut - Sheraton Grand Bengaluru Whitefield Hotel...,"Sheraton Grand Bengaluru, Whitefield","2,000",4.3,399,['BBQ']
